Gene,bonferroni,sidak,holm-sidak,simes-hochberg,hommel,fdr_tsbky
1700007N14Rik,2.11276166177e-08,2.11281150353e-08,2.09307102761e-08,2.09302165174e-08,2.05944428174e-08,4.80487627393e-11
1700008A04Rik,2.11338718891e-08,2.11329631572e-08,2.09345452085e-08,2.09354454103e-08,2.06005402315e-08,4.80487627393e-11
1700008F21Rik,2.18501727714e-08,2.1850485199e-08,2.16443296619e-08,2.16440201841e-08,2.12947616746e-08,4.92432931287e-11
1700008I05Rik,2.18695609632e-08,2.18698776866e-08,2.16625375415e-08,2.1662223823e-08,2.13136570366e-08,4.92432931287e-11
1700008J07Rik,2.26236828871e-08,2.26237606427e-08,2.24082370437e-08,2.24081600309e-08,2.20444652112e-08,5.03060835813e-11
1700008O03Rik,2.26437300089e-08,2.26431531303e-08,2.24264077309e-08,2.24269790896e-08,2.20639990812e-08,5.03060835813e-11
1700008P02Rik,2.26637934961e-08,2.26649696788e-08,2.2446977388e-08,2.24458125199e-08,2.20835488975e-08,5.03060835813e-11
1700009J07Rik,2.50941143693e-08,2.50938786417e-08,2.4851375735e-08,2.48516091878e-08,2.44401548989e-08,5.47447234374e-11
1700009N14Rik,2.51162604739e-08,2.51156951903e-08,2.48718311502e-08,2.48723909483e-08,2.446172387e-08,5.47447234374e-11
1700009P17Rik,2.51310345425e-08,2.5130239556e-08,2.48850833273e-08,2.4884719557e-08,2.44749619177e-08,5.47447234374e-11
1700010B08Rik,2.51310345425e-08,2.5130239556e-08,2.48850833273e-08,2.4884719557e-08,2.44749619177e-08,5.47447234374e-11
1700010D01Rik,2.59800377913e-08,2.59810849501e-08,2.5725248487e-08,2.57242116429e-08,2.52982313585e-08,5.61055030183e-11
1700010H22Rik,2.59953000924e-08,2.59956293158e-08,2.57384590308e-08,2.57381330675e-08,2.53130931237e-08,5.61055030183e-11
1700010I14Rik,2.68966051078e-08,2.689737999e-08,2.66300569374e-08,2.66292897598e-08,2.6187049161e-08,5.72927742516e-11
1700010L04Rik,2.69044935913e-08,2.69046521728e-08,2.66360246082e-08,2.66358676133e-08,2.61947295394e-08,5.72927742516e-11
1700010L13Rik,2.69123842051e-08,2.69119243557e-08,2.66419916128e-08,2.66424468532e-08,2.62024119919e-08,5.72927742516e-11
1700010M22Rik,2.78530089746e-08,2.7852460005e-08,2.75718178289e-08,2.75723612704e-08,2.71143952439e-08,5.90269311228e-11
1700011E24Rik,2.88089993008e-08,2.880996397e-08,2.85183544557e-08,2.85147606435e-08,2.80371176213e-08,5.94739380233e-11
1700011F03Rik,2.88089993008e-08,2.880996397e-08,2.85183544557e-08,2.85147606435e-08,2.80371176213e-08,5.94739380233e-11
1700011A15Rik,2.88089993008e-08,2.880996397e-08,2.85183544557e-08,2.85147606435e-08,2.80371176213e-08,5.94739380233e-11
1700011F14Rik,2.88258547671e-08,2.88269323967e-08,2.85311902992e-08,2.85274832742e-08,2.80535214778e-08,5.94739380233e-11
1700011H14Rik,2.88258547671e-08,2.88269323967e-08,2.85311902992e-08,2.85274832742e-08,2.80535214778e-08,5.94739380233e-11
1700011H22Rik,2.88258547671e-08,2.88269323967e-08,2.85311902992e-08,2.85274832742e-08,2.80535214778e-08,5.94739380233e-11
1700011I03Rik,3.08365691327e-08,3.08364789259e-08,3.05158834868e-08,3.05159727604e-08,2.99934147967e-08,6.23239700271e-11
1700011J10Rik,3.08545630279e-08,3.08534473525e-08,3.05312624072e-08,3.05309532938e-08,3.00109166906e-08,6.23239700271e-11
1700011L22Rik,3.08545630279e-08,3.08534473525e-08,3.05312624072e-08,3.05309532938e-08,3.00109166906e-08,6.23239700271e-11
1700012A03Rik,3.0863563599e-08,3.08631435963e-08,3.05380303267e-08,3.05384459097e-08,3.0019671162e-08,6.23239700271e-11
1700012A16Rik,3.08725665865e-08,3.08728398402e-08,3.054621045e-08,3.05459400919e-08,3.00284279837e-08,6.23239700271e-11
1700012B07Rik,3.18836236755e-08,3.18836731461e-08,3.15448891453e-08,3.15448400952e-08,3.10030784215e-08,6.31541229684e-11
1700012B15Rik,3.19300949236e-08,3.19297303042e-08,3.15889945313e-08,3.15878927521e-08,3.10482662509e-08,6.31541229684e-11
1700012B09Rik,3.19300949236e-08,3.19297303042e-08,3.15889945313e-08,3.15878927521e-08,3.10482662509e-08,6.31541229684e-11
1700012L04Rik,3.19487008697e-08,3.19491227918e-08,3.16052535254e-08,3.16048360394e-08,3.10663583477e-08,6.31541229684e-11
1700012P22Rik,3.19580075838e-08,3.19588190356e-08,3.16133815792e-08,3.16125789042e-08,3.10754080339e-08,6.31541229684e-11
1700013B16Rik,3.30231492108e-08,3.30229817935e-08,3.26645295257e-08,3.26646951317e-08,3.21020583494e-08,6.37217782231e-11
1700013D24Rik,3.30423669554e-08,3.30423742811e-08,3.268219817e-08,3.26806775855e-08,3.21207400672e-08,6.37217782231e-11
1700013F07Rik,3.30423669554e-08,3.30423742811e-08,3.268219817e-08,3.26806775855e-08,3.21207400672e-08,6.37217782231e-11
1700013G24Rik,3.30519796862e-08,3.3052070525e-08,3.26887611424e-08,3.26886713082e-08,3.21300846771e-08,6.37217782231e-11
1700013H16Rik,3.30615949903e-08,3.30617667688e-08,3.26968365716e-08,3.269515247e-08,3.21394317884e-08,6.37217782231e-11
1700013N18Rik,3.30615949903e-08,3.30617667688e-08,3.26968365716e-08,3.269515247e-08,3.21394317884e-08,6.37217782231e-11
1700014D04Rik,3.41926075378e-08,3.41938032333e-08,3.38132456479e-08,3.38120632659e-08,3.32295016645e-08,6.53826700928e-11
1700014N06Rik,3.4202541437e-08,3.42034994771e-08,3.38212674533e-08,3.38203201257e-08,3.32391557549e-08,6.53826700928e-11
1700015E13Rik,3.78730758716e-08,3.78735276474e-08,3.74485475962e-08,3.74481008973e-08,3.67785484889e-08,7.21050744698e-11
1700016C15Rik,4.04656966971e-08,4.0464848694e-08,4.00089380515e-08,4.0009776509e-08,3.92777095403e-08,7.54676050651e-11
1700016D06Rik,4.05241231273e-08,4.05230261569e-08,4.00646040788e-08,4.00656886484e-08,3.93344206942e-08,7.54676050651e-11
1700016D18Rik,4.05475154111e-08,4.05472667664e-08,4.00867133932e-08,4.00869592225e-08,3.93571262301e-08,7.54676050651e-11
1700016G05Rik,4.05592162086e-08,4.05593870711e-08,4.00968384051e-08,4.00966694999e-08,3.93666258996e-08,7.54676050651e-11
1700016H13Rik,4.06060504526e-08,4.06054442292e-08,4.01405105821e-08,4.01392501108e-08,3.94120830444e-08,7.54676050651e-11
1700016K19Rik,4.06060504526e-08,4.06054442292e-08,4.01405105821e-08,4.01392501108e-08,3.94120830444e-08,7.54676050651e-11
1700016M24Rik,4.19895944713e-08,4.19895829218e-08,4.15049545843e-08,4.15049660108e-08,4.07453301302e-08,7.77305101598e-11
1700017B05Rik,4.33818937277e-08,4.33809939082e-08,4.28783195616e-08,4.28792089648e-08,4.20864373427e-08,7.91490326555e-11
1700017N19Rik,4.34318547033e-08,4.34318991882e-08,4.29266457935e-08,4.29226234674e-08,4.21349063994e-08,7.91490326555e-11
1700017D01Rik,4.34318547033e-08,4.34318991882e-08,4.29266457935e-08,4.29226234674e-08,4.21349063994e-08,7.91490326555e-11
1700017G19Rik,4.34318547033e-08,4.34318991882e-08,4.29266457935e-08,4.29226234674e-08,4.21349063994e-08,7.91490326555e-11
1700018A04Rik,4.64636343921e-08,4.64643992171e-08,4.59174839262e-08,4.59167280058e-08,4.50569996787e-08,8.34481856477e-11
1700018A14Rik,4.65036506044e-08,4.65031841923e-08,4.59536824149e-08,4.59498835824e-08,4.50958044448e-08,8.34481856477e-11
1700018B08Rik,4.65036506044e-08,4.65031841923e-08,4.59536824149e-08,4.59498835824e-08,4.50958044448e-08,8.34481856477e-11
1700018B24Rik,4.65036506044e-08,4.65031841923e-08,4.59536824149e-08,4.59498835824e-08,4.50958044448e-08,8.34481856477e-11
1700018C11Rik,4.80839568647e-08,4.8083671933e-08,4.75088877128e-08,4.75091692517e-08,4.66172574385e-08,8.59546282779e-11
1700018F24Rik,4.9759615036e-08,4.97586979398e-08,4.91616117815e-08,4.91625178876e-08,4.82326872136e-08,8.80185745487e-11
1700018L24Rik,4.97881020186e-08,4.97877866712e-08,4.91880711717e-08,4.91883827354e-08,4.82603000422e-08,8.80185745487e-11
1700019A02Rik,4.98023511287e-08,4.98023310369e-08,4.9200159391e-08,4.92001792547e-08,4.82741119029e-08,8.80185745487e-11
1700019B03Rik,5.32235992361e-08,5.32226808181e-08,5.25767154258e-08,5.25776226034e-08,5.15684364679e-08,9.31449932032e-11
1700019D03Rik,5.32539876203e-08,5.32541936105e-08,5.26054066974e-08,5.26052031233e-08,5.15978798254e-08,9.31449932032e-11
1700019E19Rik,5.3299600083e-08,5.33002507686e-08,5.26484615904e-08,5.26478187684e-08,5.16420738186e-08,9.31449932032e-11
1700019G17Rik,5.51059720957e-08,5.51061760667e-08,5.44297790173e-08,5.44295774579e-08,5.33821753135e-08,9.59437627805e-11
1700019M22Rik,5.6972356826e-08,5.69727028887e-08,5.62707859197e-08,5.62678346888e-08,5.51797393881e-08,9.81550956577e-11
1700019N12Rik,5.6972356826e-08,5.69727028887e-08,5.62707859197e-08,5.62678346888e-08,5.51797393881e-08,9.81550956577e-11
1700019N19Rik,5.70047959883e-08,5.70042156811e-08,5.62966888662e-08,5.62972618803e-08,5.52111578622e-08,9.81550956577e-11
1700019O17Rik,5.89509521519e-08,5.89507365145e-08,5.82163498519e-08,5.8216562714e-08,5.70852789845e-08,1.00822505658e-10
1700020A23Rik,5.8984471199e-08,5.89846733678e-08,5.82471624266e-08,5.82469626968e-08,5.71177372246e-08,1.00822505658e-10
1700020C07Rik,6.08930349368e-08,6.0892409226e-08,6.01282561519e-08,6.01288739231e-08,5.89575322233e-08,1.02057011555e-10
1700020C11Rik,6.09622128054e-08,6.09627069936e-08,6.01948796364e-08,6.01943915852e-08,5.90245112534e-08,1.02057011555e-10
1700020N01Rik,6.09795185441e-08,6.09796754203e-08,6.02088414681e-08,6.02031007482e-08,5.90412669241e-08,1.02057011555e-10
1700020D05Rik,6.09795185441e-08,6.09796754203e-08,6.02088414681e-08,6.02031007482e-08,5.90412669241e-08,1.02057011555e-10
1700020L24Rik,6.09795185441e-08,6.09796754203e-08,6.02088414681e-08,6.02031007482e-08,5.90412669241e-08,1.02057011555e-10
1700020O03Rik,6.10141435546e-08,6.10136122736e-08,6.02339660372e-08,6.02344904424e-08,5.90747913687e-08,1.02057011555e-10
1700021A07Rik,6.29514207039e-08,6.29504368632e-08,6.21431582859e-08,6.21441294243e-08,6.09389588713e-08,1.04922728264e-10
1700021C14Rik,6.50964348258e-08,6.50957306947e-08,6.42579592869e-08,6.42586543831e-08,6.30034744315e-08,1.0803650063e-10
1700021F05Rik,6.52809679485e-08,6.5279959327e-08,6.44368270963e-08,6.44378227181e-08,6.31820745025e-08,1.0803650063e-10
1700021F07Rik,6.73892255376e-08,6.73888922442e-08,6.65154353818e-08,6.65157643841e-08,6.52040294361e-08,1.10543036827e-10
1700021K14Rik,6.74654689555e-08,6.74664621947e-08,6.65889099416e-08,6.65879296505e-08,6.52778005474e-08,1.10543036827e-10
1700021K19Rik,6.75036203479e-08,6.75028229979e-08,6.66217062628e-08,6.66224931244e-08,6.53147148242e-08,1.10543036827e-10
1700021P04Rik,6.97216446795e-08,6.9720838658e-08,6.88075768585e-08,6.8808372243e-08,6.74448501088e-08,1.12791288143e-10
1700022A21Rik,6.97413300662e-08,6.97402311456e-08,6.88235212154e-08,6.88246056122e-08,6.74638926595e-08,1.12791288143e-10
1700022C21Rik,6.98201226327e-08,6.9820225157e-08,6.88992659592e-08,6.88991647085e-08,6.75401122161e-08,1.12791288143e-10
1700022I11Rik,6.98398335353e-08,6.98396176446e-08,6.89152039879e-08,6.89154169423e-08,6.75591794495e-08,1.12791288143e-10
1700022P22Rik,7.21330967601e-08,7.21327791942e-08,7.11747089044e-08,7.11717185813e-08,6.97610365113e-08,1.13845474721e-10
1700023A16Rik,7.21330967601e-08,7.21327791942e-08,7.11747089044e-08,7.11717185813e-08,6.97610365113e-08,1.13845474721e-10
1700023D19Rik,7.21737776225e-08,7.21739882303e-08,7.12087594446e-08,7.11986349826e-08,6.97970740358e-08,1.13845474721e-10
1700023E05Rik,7.21737776225e-08,7.21739882303e-08,7.12087594446e-08,7.11986349826e-08,6.97970740358e-08,1.13845474721e-10
1700023F06Rik,7.21737776225e-08,7.21739882303e-08,7.12087594446e-08,7.11986349826e-08,6.97970740358e-08,1.13845474721e-10
1700023I07Rik,7.21737776225e-08,7.21739882303e-08,7.12087594446e-08,7.11986349826e-08,6.97970740358e-08,1.13845474721e-10
1700023L04Rik,7.21941259476e-08,7.2193380718e-08,7.12146667192e-08,7.12154018805e-08,6.98167522847e-08,1.13845474721e-10
1700024G13Rik,7.46682281849e-08,7.46683467279e-08,7.3652660304e-08,7.36491234858e-08,7.21922825402e-08,1.16247658953e-10
1700024B05Rik,7.46682281849e-08,7.46683467279e-08,7.3652660304e-08,7.36491234858e-08,7.21922825402e-08,1.16247658953e-10
1700024J04Rik,7.46892503648e-08,7.46901632764e-08,7.36673384516e-08,7.36664379686e-08,7.22126076395e-08,1.16247658953e-10
1700024P04Rik,7.4710277975e-08,7.47095557641e-08,7.36830436665e-08,7.36837558814e-08,7.22329379891e-08,1.16247658953e-10
1700024P16Rik,7.71602612985e-08,7.71602811644e-08,7.60965620517e-08,7.60965423899e-08,7.45840118487e-08,1.19401500073e-10
1700025E21Rik,7.72470765881e-08,7.72475473587e-08,7.61790872605e-08,7.61786229319e-08,7.46679285239e-08,1.19401500073e-10
1700025F22Rik,7.97562247271e-08,7.9756450222e-08,7.86496350269e-08,7.8649412595e-08,7.70786891072e-08,1.21517184859e-10
1700025G04Rik,7.98682600405e-08,7.98679570257e-08,7.8755936439e-08,7.87562351686e-08,7.71869632277e-08,1.21517184859e-10
1700025K23Rik,7.99131145736e-08,7.99140141838e-08,7.879769226e-08,7.87894850887e-08,7.72266518962e-08,1.21517184859e-10
1700025O08Rik,7.99131145736e-08,7.99140141838e-08,7.879769226e-08,7.87894850887e-08,7.72266518962e-08,1.21517184859e-10
1700025H01Rik,7.99131145736e-08,7.99140141838e-08,7.879769226e-08,7.87894850887e-08,7.72266518962e-08,1.21517184859e-10
1700026D08Rik,8.25302857828e-08,8.2529575729e-08,8.13653773246e-08,8.13660772996e-08,7.97407213004e-08,1.25090759239e-10
1700026J04Rik,8.53270616062e-08,8.53269418455e-08,8.41193745771e-08,8.41194925838e-08,8.24273327562e-08,1.28534098011e-10
1700026L06Rik,8.53509548989e-08,8.5351182455e-08,8.41393630324e-08,8.41391386482e-08,8.24504140665e-08,1.28534098011e-10
1700027A07Rik,8.82907042224e-08,8.82915681677e-08,8.70339572634e-08,8.70290618427e-08,8.52700412172e-08,1.31764534064e-10
1700027A23Rik,8.82907042224e-08,8.82915681677e-08,8.70339572634e-08,8.70290618427e-08,8.52700412172e-08,1.31764534064e-10
1700027D21Rik,8.83400864213e-08,8.83400493867e-08,8.70736559522e-08,8.70736924006e-08,8.53177339181e-08,1.31764534064e-10
1700027L20Rik,9.44444606643e-08,9.44438343087e-08,9.30856148829e-08,9.30862321836e-08,9.11786565147e-08,1.39136416236e-10
1700028J19Rik,9.44707958524e-08,9.44704989791e-08,9.31075693211e-08,9.30992083153e-08,9.12040810558e-08,1.39136416236e-10
1700028K03Rik,9.44707958524e-08,9.44704989791e-08,9.31075693211e-08,9.30992083153e-08,9.12040810558e-08,1.39136416236e-10
1700028I16Rik,9.44707958524e-08,9.44704989791e-08,9.31075693211e-08,9.30992083153e-08,9.12040810558e-08,1.39136416236e-10
1700028P14Rik,9.7609008837e-08,9.76096575789e-08,9.6188027543e-08,9.61873882082e-08,9.42158954493e-08,1.40425908085e-10
1700029F09Rik,9.76633782858e-08,9.76629869198e-08,9.62361071943e-08,9.62275468106e-08,9.42683748912e-08,1.40425908085e-10
1700029F12Rik,9.76633782858e-08,9.76629869198e-08,9.62361071943e-08,9.62275468106e-08,9.42683748912e-08,1.40425908085e-10
1700029G01Rik,9.76633782858e-08,9.76629869198e-08,9.62361071943e-08,9.62275468106e-08,9.42683748912e-08,1.40425908085e-10
1700029H14Rik,9.77177754927e-08,9.77187403217e-08,9.62776194324e-08,9.62677178185e-08,9.43208811262e-08,1.40425908085e-10
1700029I01Rik,9.77177754927e-08,9.77187403217e-08,9.62776194324e-08,9.62677178185e-08,9.43208811262e-08,1.40425908085e-10
1700029I15Rik,9.77177754927e-08,9.77187403217e-08,9.62776194324e-08,9.62677178185e-08,9.43208811262e-08,1.40425908085e-10
1700029J07Rik,9.77449845095e-08,9.77454049922e-08,9.6290460605e-08,9.62900463413e-08,9.43471442951e-08,1.40425908085e-10
1700029J11Rik,1.00933568474e-07,1.00933044811e-07,9.94260295206e-08,9.94265453305e-08,9.74017719041e-08,1.42975292417e-10
1700029M20Rik,1.01017794493e-07,1.01017886944e-07,9.95049782571e-08,9.94956338999e-08,9.7483050745e-08,1.42975292417e-10
1700029P11Rik,1.01017794493e-07,1.01017886944e-07,9.95049782571e-08,9.94956338999e-08,9.7483050745e-08,1.42975292417e-10
1700030C10Rik,1.01017794493e-07,1.01017886944e-07,9.95049782571e-08,9.94956338999e-08,9.7483050745e-08,1.42975292417e-10
1700030C10Rik//1700030C10Rik//1700030C10Rik,1.01045884144e-07,1.01046975676e-07,9.95197474429e-08,9.95186723747e-08,9.75101575026e-08,1.42975292417e-10
1700030C12Rik,1.04426966735e-07,1.0442611631e-07,1.02843032868e-07,1.02843870372e-07,1.00744235014e-07,1.46953505121e-10
1700030F18Rik,1.04484970361e-07,1.04484293773e-07,1.02895542975e-07,1.02896209247e-07,1.00799718089e-07,1.46953505121e-10
1700030J22Rik,1.08068610604e-07,1.08069479476e-07,1.06421264134e-07,1.06420408381e-07,1.04222805417e-07,1.51538666087e-10
1700030K09Rik,1.11648820745e-07,1.11649817169e-07,1.09941882931e-07,1.09940901622e-07,1.07644926514e-07,1.56091657472e-10
1700031F05Rik,1.15377179319e-07,1.15378022469e-07,1.13607772634e-07,1.136069423e-07,1.11213159107e-07,1.60479893498e-10
1700031M16Rik,1.15472925664e-07,1.15472560847e-07,1.13695571846e-07,1.1369593093e-07,1.11305449919e-07,1.60479893498e-10
1700034E13Rik,1.19326323069e-07,1.19326817316e-07,1.17485050577e-07,1.17479098685e-07,1.14986985315e-07,1.64071025063e-10
1700034F02Rik,1.19326323069e-07,1.19326817316e-07,1.17485050577e-07,1.17479098685e-07,1.14986985315e-07,1.64071025063e-10
1700034H14Rik,1.19425206914e-07,1.19426203815e-07,1.17571963609e-07,1.17570982074e-07,1.15082273219e-07,1.64071025063e-10
1700034I23Rik,1.19458184871e-07,1.19457716607e-07,1.17597515947e-07,1.17597976807e-07,1.15114051923e-07,1.64071025063e-10
1700034J04Rik,1.27415076999e-07,1.27415907714e-07,1.25425946074e-07,1.25425128237e-07,1.22717397372e-07,1.74487802788e-10
1700034J05Rik,1.31839771358e-07,1.31839818396e-07,1.29774726521e-07,1.29774680133e-07,1.26948765826e-07,1.7959622223e-10
1700034O15Rik,1.31912296379e-07,1.31912540224e-07,1.29840267649e-07,1.29840027548e-07,1.27018600306e-07,1.7959622223e-10
1700036A12Rik,1.40835571177e-07,1.40835507367e-07,1.38616609635e-07,1.38616672373e-07,1.35539885368e-07,1.90845964644e-10
1700036D21Rik,1.40990133342e-07,1.40990647157e-07,1.38762847879e-07,1.38762342007e-07,1.35688635702e-07,1.90845964644e-10
1700037C18Rik,1.45715829533e-07,1.45715141286e-07,1.43406016284e-07,1.4340669346e-07,1.40196593891e-07,1.96216572901e-10
1700037H04Rik,1.45795651567e-07,1.45795135298e-07,1.43478065207e-07,1.43478573107e-07,1.40273392529e-07,1.96216572901e-10
1700039E15Rik,1.50637802829e-07,1.50638408414e-07,1.48237466635e-07,1.4823687055e-07,1.44897642898e-07,2.02152401284e-10
1700040F17Rik,1.55807560969e-07,1.55806505586e-07,1.53316056406e-07,1.53317094779e-07,1.49834723718e-07,2.08492695284e-10
1700040I03Rik,1.60799670864e-07,1.6080007037e-07,1.58222438151e-07,1.58222044923e-07,1.54598639314e-07,2.14125379766e-10
1700040L02Rik,1.60931274524e-07,1.6093096955e-07,1.58343868462e-07,1.58344168297e-07,1.54725167849e-07,2.14125379766e-10
1700041G16Rik,1.72099866489e-07,1.72101040641e-07,1.69326488941e-07,1.69325333512e-07,1.65384235535e-07,2.28336945409e-10
1700042B14Rik,1.77844414031e-07,1.77843640037e-07,1.74968362909e-07,1.74969124201e-07,1.70863894528e-07,2.32789511121e-10
1700045I19Rik,1.7789271107e-07,1.77892121145e-07,1.75007912828e-07,1.75000345382e-07,1.70910295874e-07,2.32789511121e-10
1700047G07Rik,1.7789271107e-07,1.77892121145e-07,1.75007912828e-07,1.75000345382e-07,1.70910295874e-07,2.32789511121e-10
1700047I17Rik1,1.77941020103e-07,1.77940602364e-07,1.75039308603e-07,1.75031569513e-07,1.70956708743e-07,2.32789511121e-10
1700048O20Rik,1.77941020103e-07,1.77940602364e-07,1.75039308603e-07,1.75031569513e-07,1.70956708743e-07,2.32789511121e-10
1700049G17Rik,1.83677035527e-07,1.83675929577e-07,1.80664297411e-07,1.80665384949e-07,1.76417106899e-07,2.38555302548e-10
1700049J03Rik,1.83826516524e-07,1.83826221356e-07,1.80803705674e-07,1.80803995711e-07,1.76560679583e-07,2.38555302548e-10
1700049K14Rik,1.83876368237e-07,1.83877126636e-07,1.8084535236e-07,1.80844606189e-07,1.76608560882e-07,2.38555302548e-10
1700049L16Rik,1.90005524943e-07,1.90005151501e-07,1.86863635898e-07,1.86864002798e-07,1.82443245875e-07,2.44674089815e-10
1700052K11Rik,1.90108448114e-07,1.90109386122e-07,1.86957440085e-07,1.86956517262e-07,1.82542072671e-07,2.44674089815e-10
1700052N19Rik,1.90159928812e-07,1.90160291402e-07,1.86998792007e-07,1.86998435079e-07,1.82591504422e-07,2.44674089815e-10
1700054F22Rik,1.96228524498e-07,1.96227714855e-07,1.9295635445e-07,1.92957150361e-07,1.88373631652e-07,2.51790669584e-10
1700054N08Rik,2.02979792635e-07,2.02978723163e-07,1.99585518779e-07,1.9958656994e-07,1.94789575665e-07,2.58539635948e-10
1700054O13Rik,2.03089435604e-07,2.03090229967e-07,1.99685859847e-07,1.99685078481e-07,1.94894794551e-07,2.58539635948e-10
1700054O19Rik//1700054O19Rik,2.03144277388e-07,2.03143559308e-07,1.99728991235e-07,1.99729696926e-07,1.94947423473e-07,2.58539635948e-10
1700055D18Rik,2.0956216541e-07,2.09562471376e-07,2.06030412175e-07,2.0603011096e-07,2.01058360402e-07,2.6426699487e-10
1700055N04Rik,2.09844895259e-07,2.09843662446e-07,2.06297252947e-07,2.0629846463e-07,2.01320006457e-07,2.6426699487e-10
1700057G04Rik,2.09901483045e-07,2.09901839909e-07,2.06344833664e-07,2.06334869039e-07,2.01374295381e-07,2.6426699487e-10
1700056E22Rik,2.09901483045e-07,2.09901839909e-07,2.06344833664e-07,2.06334869039e-07,2.01374295381e-07,2.6426699487e-10
